DateCollected,BeeWeighedBy,DateBeeWeighed,PolWeighedBy,DatePolWeighed,DateEntered,Site,Habitat,BoxID,NestID,BoxNest_ID,NumCells_Complete,NumCells_Progress,Capped,Collected,Species,Cell_num-New-Old,Cell_num2,Cell_occupant,Life_stage,Sex,BeeMass_mg,PollenMass_mg,Nest notes,Cell_Notes,nBee_check,PollenMass_nCell_check,WrittenNotes from,Notes
6/29/2021,AF,8/4/2022,NA,NA,,T101,Treated,A,20,T101-A20,8,0,Y,N,O. lignaria,4,20.04,Pupae,Pupae,F,45.6,NA,,,,,,
6/29/2021,AF,8/4/2022,NA,NA,,T101,Treated,A,20,T101-A20,8,0,Y,N,O. lignaria,5,20.05,Pupae,Pupae,F,53.6,NA,,,,,,
6/29/2021,AF,8/4/2022,NA,NA,,T101,Treated,A,20,T101-A20,8,0,Y,N,O. lignaria,6,20.06,Pupae,Pupae,F,42.3,NA,,,,,,
6/29/2021,AF,8/2/2022,NA,NA,,T101,Treated,A,20,T101-A20,8,0,Y,N,O. lignaria,7,20.07,Pupae,Pupae,F,52.1,NA,"there were three cocoons that fell out of straws and were sitting in envelope, but I am pretty sure this is the correct one b/c I measured the weight w/ cocoon and it matched weight1",,,,,
6/29/2021,,,,,,T101,Treated,A,20,T101-A20,8,0,Y,N,O. lignaria,8,20.08,Pollen,NA,NA,NA,NA,,neonate present,,,,
6/29/2021,NA,NA,AGF,11/2/2023,,T101,Treated,A,21,T101-A21,5,0,Y,N,O. lignaria ,1,20.01,Empty,NA,NA,NA,NA,Some pollen throughout,"no pollen? bees were in ""cocoons?"" Bee collection data says pollen was collected",,,,Could not find envelope. Don't have pollen or bee mass for this nest. Delete?
6/29/2021,NA,NA,AGF,11/2/2023,,T101,Treated,A,21,T101-A21,5,0,Y,N,O. lignaria ,2,20.02,Empty,NA,NA,NA,NA,Some pollen throughout,"no pollen? bees were in ""cocoons?"" Bee collection data says pollen was collected",,,,Could not find envelope. Don't have pollen or bee mass for this nest. Delete?
6/29/2021,NA,NA,AGF,11/2/2023,,T101,Treated,A,21,T101-A21,5,0,Y,N,O. lignaria ,3,20.03,Empty,NA,NA,NA,NA,Some pollen throughout,"no pollen? bees were in ""cocoons?"" Bee collection data says pollen was collected",,,,Could not find envelope. Don't have pollen or bee mass for this nest. Delete?
6/29/2021,NA,NA,AGF,11/2/2023,,T101,Treated,A,21,T101-A21,5,0,Y,N,O. lignaria ,4,20.04,Empty,NA,NA,NA,NA,Some pollen throughout,"no pollen? bees were in ""cocoons?"" Bee collection data says pollen was collected",,,,Could not find envelope. Don't have pollen or bee mass for this nest. Delete?
6/29/2021,NA,NA,AGF,11/2/2023,,T101,Treated,A,21,T101-A21,5,0,Y,N,O. lignaria ,5,20.05,Empty,NA,NA,NA,NA,Some pollen throughout,"no pollen? bees were in ""cocoons?"" Bee collection data says pollen was collected",,,,Could not find envelope. Don't have pollen or bee mass for this nest. Delete?
6/29/2021,AF,9/13/2022,NA,NA,,T101,Treated,A,26,T101-A26,8,0,N,N,O. lignaria,1,26.01,Pupae,Pupae,M,28.6,NA,,,,,,How are there 7 weights when there are no cells completed? 2/17/24 - there are 8 cells
6/29/2021,AF,9/15/2022,NA,NA,,T101,Treated,A,26,T101-A26,8,0,N,N,O. lignaria,2,26.02,Pupae,Pupae,M,32.9,NA,,,,,,How are there 7 weights when there are no cells completed? 2/17/24 - there are 8 cells
6/29/2021,AF,9/15/2022,NA,NA,,T101,Treated,A,26,T101-A26,8,0,N,N,O. lignaria,3,26.03,Pupae,Pupae,M,33.5,NA,,,,,,How are there 7 weights when there are no cells completed? 2/17/24 - there are 8 cells
6/29/2021,AF,9/15/2022,NA,NA,,T101,Treated,A,26,T101-A26,8,0,N,N,O. lignaria,4,26.04,Pupae,Pupae,M,32.8,NA,,,,,,How are there 7 weights when there are no cells completed? 2/17/24 - there are 8 cells
6/29/2021,AF,9/15/2022,NA,NA,,T101,Treated,A,26,T101-A26,8,0,N,N,O. lignaria,5,26.05,Pupae,Pupae,M,30,NA,,,,,,How are there 7 weights when there are no cells completed? 2/17/24 - there are 8 cells
6/29/2021,AF,9/13/2022,NA,NA,,T101,Treated,A,26,T101-A26,8,0,N,N,O. lignaria,6,26.06,Pupae,Pupae,M,26.6,NA,,,,,,How are there 7 weights when there are no cells completed? 2/17/24 - there are 8 cells
6/29/2021,AF,9/13/2022,NA,NA,,T101,Treated,A,26,T101-A26,8,0,N,N,O. lignaria,7,26.07,Pupae,Pupae,M,33.5,NA,,,,,,How are there 7 weights when there are no cells completed? 2/17/24 - there are 8 cells
6/29/2021,AF,9/13/2022,NA,NA,,T101,Treated,A,26,T101-A26,8,0,N,N,O. lignaria,7,26.07,Pupae,Pupae,F,33.3,NA,,extra cocoon found in the envelope. Probably fell out of one of the nests. Assigned here,,,,How are there 7 weights when there are no cells completed? 2/17/24 - there are 8 cells
6/29/2021,AF,9/13/2022,NA,NA,,T101,Treated,A,28,T101-A28,5,0,Y,N,O. lignaria,1,28.01,Pupae,Pupae,M,25.2,NA,,,,,,
6/29/2021,AF,9/13/2022,NA,NA,,T101,Treated,A,28,T101-A28,5,0,Y,N,O. lignaria,2,28.02,Pupae,Pupae,M,24.6,NA,,,,,,
6/29/2021,AF,9/13/2022,NA,NA,,T101,Treated,A,28,T101-A28,5,0,Y,N,O. lignaria,3,28.03,Pupae,Pupae,M,29.9,NA,,,,,,
6/29/2021,AF,9/13/2022,NA,NA,,T101,Treated,A,28,T101-A28,5,0,Y,N,O. lignaria,4,28.04,Pupae,Pupae,M,29.9,NA,,,,,,
6/29/2021,,,,,,T101,Treated,A,28,T101-A28,5,0,Y,N,O. lignaria,5,28.05,Pupae,Pupae,M,33.8,NA,,extra cocoon found in the envelope. Probably fell out of one of the nests. Assigned here,,,,
6/29/2021,NA,NA,AGF,10/22/2023,,T101,Treated,A,29,T101-A29,11,0,Y,Y,O. lignaria ,1,29.01,Pollen,NA,NA,NA,72.2,,,,,,
6/29/2021,NA,NA,AGF,10/22/2023,,T101,Treated,A,29,T101-A29,11,0,Y,Y,O. lignaria ,2,29.02,Pollen,NA,NA,NA,74.9,,"some cells just had larvae, no pollen",,,,
6/29/2021,NA,NA,AGF,10/22/2023,,T101,Treated,A,29,T101-A29,11,0,Y,Y,O. lignaria ,3,29.03,Larvae,Larvae,NA,NA,18.3,,,,,,
6/29/2021,NA,NA,AGF,10/22/2023,,T101,Treated,A,29,T101-A29,11,0,Y,Y,O. lignaria ,4,29.04,Larvae,Larvae,NA,NA,30,,,,,,
6/29/2021,NA,NA,AGF,10/22/2023,,T101,Treated,A,29,T101-A29,11,0,Y,Y,O. lignaria ,5,29.05,Larvae,Larvae,NA,NA,22.6,,,,,,
6/29/2021,NA,NA,AGF,10/22/2023,,T101,Treated,A,29,T101-A29,11,0,Y,Y,O. lignaria ,6,29.06,Larvae,Larvae,NA,NA,28.5,,,,,,
6/29/2021,NA,NA,AGF,10/22/2023,,T101,Treated,A,29,T101-A29,11,0,Y,Y,O. lignaria ,7,29.07,Larvae,Larvae,NA,NA,71.7,,,,,,
6/29/2021,NA,NA,AGF,10/22/2023,,T101,Treated,A,29,T101-A29,11,0,Y,Y,O. lignaria ,8,29.08,Larvae,Larvae,NA,NA,95.2,,,,,,
6/29/2021,NA,NA,NA,NA,,T101,Treated,A,29,T101-A29,11,0,Y,Y,O. lignaria ,9,29.09,Larvae,Larvae,NA,NA,NA,,,,,,
6/29/2021,NA,NA,NA,NA,,T101,Treated,A,29,T101-A29,11,0,Y,Y,O. lignaria ,10,29.1,Larvae,Larvae,NA,NA,NA,,,,,,
6/29/2021,NA,NA,NA,NA,,T101,Treated,A,29,T101-A29,11,0,Y,Y,O. lignaria ,11,29.11,Larvae,Larvae,NA,NA,NA,,,,,,
6/29/2021,NA,NA,AGF,10/22/2023,,T101,Treated,B,5,T101-B05,0,1,N,N,Unk,1,5.01,Pollen,NA,NA,NA,197.1,Osmia spp?,,,,,Was listed as Halictid - Box collections and pollen collections list as O. lig. Collection datasheets also say there was 1 cell completed and 1 in progress (?)
6/29/2021,AF,1/14/2022,NA,NA,,T101,Treated,B,7,T101-B07,5,0,Y,N,O. lignaria,1,7.01,Pupae,Pupae,M,19.3,NA,,,,,,
6/29/2021,,,,,,T101,Treated,B,7,T101-B07,5,0,Y,N,O. lignaria,2,7.02,Pollen,NA,NA,NA,NA,,1/4 ball left,,,,
6/29/2021,,,,,,T101,Treated,B,7,T101-B07,5,0,Y,N,O. lignaria,3,7.03,Pollen,NA,NA,NA,NA,,1/4 ball left,,,,
6/29/2021,,,,,,T101,Treated,B,7,T101-B07,5,0,Y,N,O. lignaria,4,7.04,Pupae,Pupae,M,17,NA,,Was still in cocoon - AF must have missed,,,,
6/29/2021,,,,,,T101,Treated,B,7,T101-B07,5,0,Y,N,O. lignaria,5,7.05,Empty,NA,NA,NA,NA,,,,,,
6/29/2021,NA,NA,AGF,10/19/2021,,T101,Treated,B,28,T101-B28,0,1,N,Y,O. lignaria ,0,28,Pollen,NA,NA,NA,95.4,"1/2 pollen ball, traces of mud",,,,,
6/29/2021,AF,9/15/2022,NA,NA,,T101,Treated,B,29,T101-B29,4,1,N,N,O. lignaria,1,29.01,Pupae,Pupae,M,19.1,NA,"Pollen in the front 4, none in the back",,,,,
6/29/2021,,,,,,T101,Treated,B,29,T101-B29,4,1,N,N,O. lignaria,2,29.02,Pollen,NA,NA,NA,NA,"Pollen in the front 4, none in the back",1/2 ball left,,,,
6/29/2021,,,,,,T101,Treated,B,29,T101-B29,4,1,N,N,O. lignaria,3,29.03,Pollen,NA,NA,NA,NA,"Pollen in the front 4, none in the back",1/2 ball left,,,,
6/29/2021,,,,,,T101,Treated,B,29,T101-B29,4,1,N,N,O. lignaria,4,29.04,Pollen,NA,NA,NA,NA,"Pollen in the front 4, none in the back",1/2 ball left,,,,
6/29/2021,AF,9/13/2022,NA,NA,,T101,Treated,B,30,T101-B30,5,1,N,N,O. lignaria,1,30.01,Pupae,Pupae,M,18.3,NA,"Pollen in the front 3, back 3 are pretty developed",,,,,
6/29/2021,AF,9/13/2022,NA,NA,,T101,Treated,B,30,T101-B30,5,1,N,N,O. lignaria,2,30.02,Pupae,Pupae,M,25,NA,"Pollen in the front 3, back 3 are pretty developed",,,,,
6/29/2021,,,,,,T101,Treated,B,30,T101-B30,5,1,N,N,O. lignaria,3,30.03,Pollen,NA,NA,NA,NA,"Pollen in the front 3, back 3 are pretty developed",1/2 ball left,,,,
6/29/2021,,,,,,T101,Treated,B,30,T101-B30,5,1,N,N,O. lignaria,4,30.04,Pollen,NA,NA,NA,NA,"Pollen in the front 3, back 3 are pretty developed",1/4 ball left,,,,
6/29/2021,,,,,,T101,Treated,B,30,T101-B30,5,1,N,N,O. lignaria,5,30.05,Pollen,NA,NA,NA,NA,"Pollen in the front 3, back 3 are pretty developed",1/4 ball left - cell in progress?,,,,
6/29/2021,AF,1/7/2022,NA,NA,,T103,Treated,A,4,T103-A04,15,0,N,N,Unk,1,4.01,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/29/2021,AF,1/7/2022,NA,NA,,T103,Treated,A,4,T103-A04,15,0,N,N,Unk,2,4.02,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/29/2021,AF,1/7/2022,NA,NA,,T103,Treated,A,4,T103-A04,15,0,N,N,Unk,3,4.03,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/29/2021,AF,1/7/2022,NA,NA,,T103,Treated,A,4,T103-A04,15,0,N,N,Unk,4,4.04,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/29/2021,AF,1/7/2022,NA,NA,,T103,Treated,A,4,T103-A04,15,0,N,N,Unk,5,4.05,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/29/2021,AF,1/7/2022,NA,NA,,T103,Treated,A,4,T103-A04,15,0,N,N,Unk,6,4.06,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/29/2021,AF,1/7/2022,NA,NA,,T103,Treated,A,4,T103-A04,15,0,N,N,Unk,7,4.07,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/29/2021,AF,1/7/2022,NA,NA,,T103,Treated,A,4,T103-A04,15,0,N,N,Unk,8,4.08,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/29/2021,AF,1/12/2022,NA,NA,,T103,Treated,A,4,T103-A04,15,0,N,N,Unk,9,4.09,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/29/2021,AF,1/12/2022,NA,NA,,T103,Treated,A,4,T103-A04,15,0,N,N,Unk,10,4.1,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/29/2021,AF,1/12/2022,NA,NA,,T103,Treated,A,4,T103-A04,15,0,N,N,Unk,11,4.11,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/29/2021,AF,1/7/2022,NA,NA,,T106,Treated,A,4,T106-A04,9,0,Y,N,Unk,1,4.01,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/29/2021,AF,1/7/2022,NA,NA,,T106,Treated,A,4,T106-A04,9,0,Y,N,Unk,2,4.02,Pupae,Pupae,NA,NA,NA,"wasn't in a cocoon, was rotted. Halictid?",,,,,
6/29/2021,AF,1/7/2022,NA,NA,,T106,Treated,A,4,T106-A04,9,0,Y,N,Unk,3,4.03,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/29/2021,AF,1/7/2022,NA,NA,,T106,Treated,A,4,T106-A04,9,0,Y,N,Unk,4,4.04,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/29/2021,AF,1/7/2022,NA,NA,,T106,Treated,A,4,T106-A04,9,0,Y,N,Unk,5,4.05,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/29/2021,AF,1/7/2022,NA,NA,,T106,Treated,A,4,T106-A04,9,0,Y,N,Unk,6,4.06,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/29/2021,AF,1/7/2022,NA,NA,,T106,Treated,A,4,T106-A04,9,0,Y,N,Unk,7,4.07,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/29/2021,AF,1/7/2022,NA,NA,,T106,Treated,A,4,T106-A04,9,0,Y,N,Unk,8,4.08,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/29/2021,AF,1/7/2022,NA,NA,,T106,Treated,A,4,T106-A04,9,0,Y,N,Unk,9,4.09,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/29/2021,NA,NA,AGF&JMD,7/14/2021,,T106,Treated,A,10,T106-A10,6,0,Y,N,Unk,1,10.01,,,,,41.8,Halictid?,,,,,
6/29/2021,NA,NA,AGF&JMD,7/14/2021,,T106,Treated,A,10,T106-A10,6,0,Y,N,Unk,2,10.02,,,,,48.7,Halictid?,,,,,
6/29/2021,NA,NA,AGF,10/22/2023,,T106,Treated,A,10,T106-A10,6,0,Y,N,Unk,3,10.03,,,,,33.7,Halictid?,,,,,
6/29/2021,NA,NA,AGF,10/22/2023,,T106,Treated,A,10,T106-A10,6,0,Y,N,Unk,4,10.04,,,,,27.7,Halictid?,,,,,
6/29/2021,NA,NA,AGF,10/22/2023,,T106,Treated,A,10,T106-A10,6,0,Y,N,Unk,4,10.04,,,,,37.9,Halictid?,,,,,
6/29/2021,NA,NA,AGF,10/22/2023,,T106,Treated,A,10,T106-A10,6,0,Y,N,Unk,4,10.04,,,,,39.4,Halictid?,,,,,
6/29/2021,AF,2/9/2022,NA,NA,,T106,Treated,A,13,T106-A13,11,0,Y,N,Unk,1,13.01,Larvae,Larvae,NA,NA,NA,Halictid?,,,,,
6/29/2021,AF,2/9/2022,NA,NA,,T106,Treated,A,13,T106-A13,11,0,Y,N,Unk,2,13.02,Larvae,Larvae,NA,NA,NA,Halictid?,,,,,
6/29/2021,AF,2/9/2022,NA,NA,,T106,Treated,A,13,T106-A13,11,0,Y,N,Unk,3,13.03,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/29/2021,AF,2/9/2022,NA,NA,,T106,Treated,A,13,T106-A13,11,0,Y,N,Unk,4,13.04,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/29/2021,AF,2/9/2022,NA,NA,,T106,Treated,A,13,T106-A13,11,0,Y,N,Unk,5,13.05,Larvae,Larvae,NA,NA,NA,Halictid?,,,,,
6/29/2021,AF,2/9/2022,NA,NA,,T106,Treated,A,13,T106-A13,11,0,Y,N,Unk,6,13.06,Pupae,Pupae,NA,NA,NA,black and yellow stripes,,,,,
6/29/2021,AF,2/9/2022,NA,NA,,T106,Treated,A,13,T106-A13,11,0,Y,N,Unk,7,13.07,Pupae,Pupae,NA,NA,NA,black and yellow stripes,,,,,
6/29/2021,AF,2/9/2022,NA,NA,,T106,Treated,A,13,T106-A13,11,0,Y,N,Unk,8,13.08,Larvae,Larvae,NA,NA,NA,Halictid?,,,,,
6/29/2021,AF,2/9/2022,NA,NA,,T106,Treated,A,13,T106-A13,11,0,Y,N,Unk,9,13.09,Pupae,Pupae,NA,NA,NA,blue. Halictid?,,,,,
6/29/2021,AF,2/9/2022,NA,NA,,T106,Treated,A,13,T106-A13,11,0,Y,N,Unk,10,13.1,Larvae,Larvae,NA,NA,NA,Halictid?,,,,,
6/29/2021,AF,2/25/2022,NA,NA,,T106,Treated,A,17,T106-A17,7,0,Y,N,O. lignaria,1,17.01,Pupae,Pupae,M,22.2,NA,,,,,,
6/29/2021,AF,2/25/2022,NA,NA,,T106,Treated,A,17,T106-A17,7,0,Y,N,O. lignaria,2,17.02,Pupae,Pupae,M,19,NA,,,,,,
6/29/2021,AF,2/25/2022,NA,NA,,T106,Treated,A,17,T106-A17,7,0,Y,N,O. lignaria,3,17.03,Pupae,Pupae,M,19,NA,,,,,,
6/29/2021,AF,2/25/2022,NA,NA,,T106,Treated,A,17,T106-A17,7,0,Y,N,T. stansburyi,4,17.04,Larvae,Larvae,NA,NA,NA,4/18/23 - Changed from Beetle? To Beetle,,,,,
6/29/2021,AF,3/2/2022,NA,NA,,T106,Treated,A,17,T106-A17,7,0,Y,N,O. lignaria,5,17.05,Pupae,Pupae,F,36.8,NA,,,,,,
6/29/2021,AF,3/2/2022,NA,NA,,T106,Treated,A,17,T106-A17,7,0,Y,N,O. lignaria,6,17.06,Pupae,Pupae,M,34.7,NA,,,,,,
6/29/2021,AF,3/2/2022,NA,NA,,T106,Treated,A,17,T106-A17,7,0,Y,N,O. lignaria,7,17.07,Pupae,Pupae,M,5.4,NA,,,,,,
6/29/2021,AF,2/25/2022,NA,NA,,T106,Treated,A,18,T106-A18,8,0,Y,N,O. lignaria,1,18.01,Pupae,Pupae,F,38.8,NA,"Pollen in the middle and front, but not much the back. 2/17/24 -Only counted 8 cells, all had pollen stains. Changed num of complete cells from 9 to 8",,,,,
6/29/2021,AF,2/23/2022,NA,NA,,T106,Treated,A,18,T106-A18,8,0,Y,N,O. lignaria,2,18.02,Pupae,Pupae,M,19.2,NA,"Pollen in the middle and front, but not much the back. 2/17/24 -Only counted 8 cells, all had pollen stains. Changed num of complete cells from 9 to 8",,,,,
6/29/2021,AF,2/25/2022,NA,NA,,T106,Treated,A,18,T106-A18,8,0,Y,N,O. lignaria,3,18.03,Larvae,Larvae,NA,NA,NA,"Pollen in the middle and front, but not much the back. 2/17/24 -Only counted 8 cells, all had pollen stains. Changed num of complete cells from 9 to 8","beetle? Brown 4/18/23 - hard to tell, but head looks beetle like. 2/17/24 think it's an O.lig larvae",,,,
6/29/2021,AF,2/23/2022,NA,NA,,T106,Treated,A,18,T106-A18,8,0,Y,N,O. lignaria,4,18.04,Pupae,Pupae,F,35.4,NA,"Pollen in the middle and front, but not much the back. 2/17/24 -Only counted 8 cells, all had pollen stains. Changed num of complete cells from 9 to 8",,,,,
6/29/2021,,,,,,T106,Treated,A,18,T106-A18,8,0,Y,N,O. lignaria,5,18.05,Pupae,Pupae,NA,NA,NA,"Pollen in the middle and front, but not much the back. 2/17/24 -Only counted 8 cells, all had pollen stains. Changed num of complete cells from 9 to 8",Was not weighed,,,,
6/29/2021,,,,,,T106,Treated,A,18,T106-A18,8,0,Y,N,O. lignaria,6,18.06,Pupae,Pupae,NA,NA,NA,"Pollen in the middle and front, but not much the back. 2/17/24 -Only counted 8 cells, all had pollen stains. Changed num of complete cells from 9 to 8",Was not weighed,,,,
6/29/2021,,,,,,T106,Treated,A,18,T106-A18,8,0,Y,N,O. lignaria,7,18.07,Empty,NA,NA,NA,NA,"Pollen in the middle and front, but not much the back. 2/17/24 -Only counted 8 cells, all had pollen stains. Changed num of complete cells from 9 to 8",,,,,
6/29/2021,,,,,,T106,Treated,A,18,T106-A18,8,0,Y,N,O. lignaria,8,18.08,Empty,NA,NA,NA,NA,"Pollen in the middle and front, but not much the back. 2/17/24 -Only counted 8 cells, all had pollen stains. Changed num of complete cells from 9 to 8",,,,,
6/29/2021,AF,3/2/2022,NA,NA,,T106,Treated,A,19,T106-A19,7,0,Y,N,O. lignaria,1,19.01,Pupae,Pupae,M,21.7,NA,Pollen in the back and the middle. Counted 7 cells with pollen stains. Changed num of comp cells from 6 to 7,,,,,
6/29/2021,AF,3/2/2022,NA,NA,,T106,Treated,A,19,T106-A19,7,0,Y,N,O. lignaria,2,19.02,Pupae,Pupae,M,19.9,NA,Pollen in the back and the middle. Counted 7 cells with pollen stains. Changed num of comp cells from 6 to 7,,,,,
6/29/2021,AF,3/2/2022,NA,NA,,T106,Treated,A,19,T106-A19,7,0,Y,N,O. lignaria,3,19.03,Pupae,Pupae,M,20.8,NA,Pollen in the back and the middle. Counted 7 cells with pollen stains. Changed num of comp cells from 6 to 7,,,,,
6/29/2021,AF,3/2/2022,NA,NA,,T106,Treated,A,19,T106-A19,7,0,Y,N,O. lignaria,4,19.04,Pupae,Pupae,F,36,NA,Pollen in the back and the middle. Counted 7 cells with pollen stains. Changed num of comp cells from 6 to 7,,,,,
6/29/2021,,,,,,T106,Treated,A,19,T106-A19,7,0,Y,N,O. lignaria,5,19.05,Pollen,NA,NA,NA,NA,Pollen in the back and the middle. Counted 7 cells with pollen stains. Changed num of comp cells from 6 to 7,neonate present,,,,
6/29/2021,,,,,,T106,Treated,A,19,T106-A19,7,0,Y,N,O. lignaria,5,19.05,Pollen,NA,NA,NA,NA,Pollen in the back and the middle. Counted 7 cells with pollen stains. Changed num of comp cells from 6 to 7,3/4 pollen ball,,,,
6/29/2021,,,,,,T106,Treated,A,19,T106-A19,7,0,Y,N,O. lignaria,6,19.06,Pollen,NA,NA,NA,NA,Pollen in the back and the middle. Counted 7 cells with pollen stains. Changed num of comp cells from 6 to 7,"1/4 pollen ball, if not less",,,,
6/29/2021,NA,NA,AGF,10/29/2023,,T106,Treated,A,23,T106-A23,2,0,N,N,Unk,1,23.01,Pupae,Pupae,NA,NA,78.5,Halictid?,,,,,
6/29/2021,NA,NA,AGF&JMD,7/14/2021,,T106,Treated,A,23,T106-A23,2,0,N,N,Unk,2,23.02,Pupae,Pupae,NA,NA,77.9,Halictid?,,,,,
6/29/2021,AF,8/1/2022,NA,NA,,T106,Treated,A,24,T106-A24,16,0,Y,N,Unk,1,24.01,Larvae,Larvae,NA,NA,NA,Halictid?,,,,,
6/29/2021,AF,8/1/2022,NA,NA,,T106,Treated,A,24,T106-A24,16,0,Y,N,Unk,2,24.02,Larvae,Larvae,NA,NA,NA,Halictid?,,,,,
6/29/2021,AF,8/1/2022,NA,NA,,T106,Treated,A,24,T106-A24,16,0,Y,N,Unk,3,24.03,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/29/2021,AF,8/1/2022,NA,NA,,T106,Treated,A,24,T106-A24,16,0,Y,N,Unk,4,24.04,Larvae,Larvae,NA,NA,NA,Halictid?,,,,,
6/29/2021,AF,8/1/2022,NA,NA,,T106,Treated,A,24,T106-A24,16,0,Y,N,Unk,5,24.05,Larvae,Larvae,NA,NA,NA,Halictid?,,,,,
6/29/2021,AF,8/1/2022,NA,NA,,T106,Treated,A,24,T106-A24,16,0,Y,N,Unk,6,24.06,Pupae,Pupae,NA,NA,NA,black and yellow stripes,,,,,
6/29/2021,AF,8/1/2022,NA,NA,,T106,Treated,A,24,T106-A24,16,0,Y,N,Unk,7,24.07,Pupae,Pupae,NA,NA,NA,green. Halictid?,,,,,
6/29/2021,AF,8/1/2022,NA,NA,,T106,Treated,A,24,T106-A24,16,0,Y,N,Unk,8,24.08,Pupae,Pupae,NA,NA,NA,green. Halictid?,,,,,
6/29/2021,AF,8/1/2022,NA,NA,,T106,Treated,A,24,T106-A24,16,0,Y,N,Unk,9,24.09,Pupae,Pupae,NA,NA,NA,green. Halictid?,,,,,
6/29/2021,AF,8/1/2022,NA,NA,,T106,Treated,A,24,T106-A24,16,0,Y,N,Unk,10,24.1,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/29/2021,AF,8/1/2022,NA,NA,,T106,Treated,A,24,T106-A24,16,0,Y,N,Unk,11,24.11,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/29/2021,AF,8/1/2022,NA,NA,,T106,Treated,A,24,T106-A24,16,0,Y,N,Unk,12,24.12,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/29/2021,AF,8/1/2022,NA,NA,,T106,Treated,A,24,T106-A24,16,0,Y,N,Unk,13,24.13,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/29/2021,AF,8/1/2022,NA,NA,,T106,Treated,A,24,T106-A24,16,0,Y,N,Unk,14,24.14,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/29/2021,NA,NA,AGF,11/2/2023,,T106,Treated,A,25,T106-A25,9,0,Y,Y,O. lignaria ,1,25.01,Pollen,NA,NA,NA,91.7,,"Some pollen balls had fallen out into envelope, collected",,,,
6/29/2021,NA,NA,AGF,10/29/2023,,T106,Treated,A,25,T106-A25,9,0,Y,Y,O. lignaria ,2,25.02,Larvae,Larvae,NA,NA,53.7,,"Some pollen balls had fallen out into envelope, collected",,,,
6/29/2021,NA,NA,AGF,11/2/2023,,T106,Treated,A,25,T106-A25,9,0,Y,Y,O. lignaria ,3,25.03,Larvae,Larvae,NA,NA,67.1,,"Some pollen balls had fallen out into envelope, collected",,,,
6/29/2021,NA,NA,AGF,11/2/2023,,T106,Treated,A,25,T106-A25,9,0,Y,Y,O. lignaria ,4,25.04,Larvae,Larvae,NA,NA,55.9,,"Some pollen balls had fallen out into envelope, collected",,,,
6/29/2021,NA,NA,AGF,11/2/2023,,T106,Treated,A,25,T106-A25,9,0,Y,Y,O. lignaria ,5,25.05,Larvae,Larvae,NA,NA,88.8,,"Some pollen balls had fallen out into envelope, collected",,,,
6/29/2021,NA,NA,AGF,11/2/2023,,T106,Treated,A,25,T106-A25,9,0,Y,Y,O. lignaria ,6,25.06,Larvae,Larvae,NA,NA,47.4,,"Some pollen balls had fallen out into envelope, collected",,,,
6/29/2021,NA,NA,AGF,11/2/2023,,T106,Treated,A,25,T106-A25,9,0,Y,Y,O. lignaria ,6,25.06,Larvae,Larvae,NA,NA,100.5,,"Some pollen balls had fallen out into envelope, collected",,,,
6/29/2021,,,,,,T106,Treated,A,25,T106-A25,9,0,Y,Y,O. lignaria ,7,25.07,Larvae,Larvae,NA,NA,NA,,"Some pollen balls had fallen out into envelope, collected",,,,
6/29/2021,,,,,,T106,Treated,A,25,T106-A25,9,0,Y,Y,O. lignaria ,8,25.08,Larvae,Larvae,NA,NA,NA,,"Some pollen balls had fallen out into envelope, collected",,,,
6/29/2021,,,,,,T106,Treated,A,25,T106-A25,9,0,Y,Y,O. lignaria ,9,25.09,Larvae,Larvae,NA,NA,NA,,"Some pollen balls had fallen out into envelope, collected",,,,
